id,rating,note,user
1157592,4.0,Holy moly this is some great stuff. On the WE top 100 list and I understand why. Complex flavours and tannic bite. Still young but already performing.,Thomas Engelund
1157592,4.0,"Exactly as expected, with perhaps a bit more acidity--which ended up working well with our somewhat-fatty filet mignons. Traditional Douro grapes--with traditional Douro fruits--at the proper Douro age. Give it some airtime for a beautifully-wooded bouquet. It’s not dense or complex enough for a special score, but it’s quite on—and varietally satisfying. Drink this 2015 up now. 3.9 woofs. What a pretty nose at the end of the night.",Winedog
1157592,4.0,"På Fine Wine Event 2019 hos Vinetum. Kun ratings, ingen notater.",Henrik Nossen
1157592,4.0,Well balanced and fruity! ,Jorge Azevedo
1157592,4.0,Carvalho e frutos silvestres. Encorpado. Final longo.,Jorge Paraiba
1157592,4.0,Great wine! Nice color and fruity! ,Eddi Fragoso
1157592,4.0,"Outstanding, it sustains in the mouth longer than usual.",Nelson Camanho
1157592,4.5,"Fruity and fresh. Good acidity. Notes of citrus grapefruit, apricot and green apple. Good balance. Long finish.  Frutado e fresco. Boa acidez. Notas citrico, toranja e maca verde e damasco. Equilibrado e final longo.",Luis Nobrega
1157592,4.0,"Medium body, high tannin red wine with lots of cherry notes, some red to dark fruits, a bit smokey. Pleasant finish. Great with salty dishes (aka Portuguese meat dishes :))",Leonel Silva
1157592,3.5,"This is an interesting one.  It’s big.  It’s lopsided in the way Paso Robles wines are.  But it has the earthiness of a French wine.  Dark fruit.  Probably won’t buy again, but glad to have met your acquaintance, dear wine.",Geoff Bird
1157592,3.5,"Red blend from Douro: Touriga National, Touriga Franca, Tinta Roriz and Tinta Francisca. Selection of the best grapes from the Douro Superior. Aged in used american and french oak barrels.  Bright ruby red. Nose of cherry and and forest fruits.  Intense and concentrated. Complex flavor of red and black fruits. Dark plum. Restrained alcohol.  3,7",Barolo Brunate
1157592,3.5,"Not quite ripe, a little a little acidity. Simple on nose and palate but not bad. Easy drinking but nothing amazing.",Charles Pirlet
1157592,3.5,Full body but light to drink. Notes of vanilla and raspberry. Needs a little air to produce a full flavor. ,Margo Maddison
1157592,3.5,"One of my favourite wines. 2015 is not the best year for it, though.",Filipe Xavier
1157592,3.0,"ES88 RP89. Equal mix of Touriga Nacional, Touriga Franca & Tinta Roriz grapes 🍇",Sato
1210513,4.0,"Appearance: deep purple red colour  Nose: very expressive nose with aromas of red and dark fruits with hints of oak  Palate: full bodied , high acidity and firm tannins  showing notes of black cherries, sour cherries, raspberries and sweet oak",EdTheWineAdvocate
1210513,4.0,"Very dark colour. Vanilla, berries and red wine. Taste not so sweet but satisfying. Clove - fig. - etc. Goes well with cheddar.",Jan Alanco
1210513,4.0,"Good blend from Douro Valley. Black  fruits, vanilla, violets and some oak. Well balanced & round tannins. A pleasant red wine for everyday.",ANS
1210513,4.0,Sitting next to the door on the label. A bacalao lunch with Isabel from Symington. Beautiful red fruit. Fresh acidity. Full bodied. Lovely minerality easy tannins 1/3,omi
1210513,4.0,Deep red color with light dark fruit nose. Definitely sense the Touriga Nationale upfront. Smooths out with a nice lingering finish. Good with red meat. ,Lee W
1210513,4.0,"Medium purple color. Dark cherry jam, broad oak, blueberry, plum, little bit earth, soft tannins, medium acidity, long lingering, little tingling finish. Delicious nose. ",Jaakko Paarvala
1210513,4.0,Very nice typical blend from Douro. Not harsh as some are and not overly extracted. This is a nice well made blend that combines complexity and medium structure. Not a Chrysea or a Crasto Vinhas Velhas but still a good soft Douro,Alexandre de Rezende
1210513,4.0,Facinating red from Portugal’s Port region Douro. This Touriga blend (Nacional and Franca) with a bit of Tinta Amarela has a very dark red purplish hue. Nose is earthy and forest cedar. Lots of fresh red fruit surrounded by smoke and supported by very pleasant tannins. Length is good and fresh. A great find and yet another example of how varied wine is. ,Erwin
1210513,4.0,"Final wine of blends v single varietals with a@[1|7459024|Scottoz], @[1|29011840|Mr Kevvy] & @[1|21994377|- Dan -] This is the blend of my 2nd pairing and is 70% Touriga Nacional, 25% Touriga Franca & 5% Tinta Amarela.  This red is smoky with dark berry fruit, (non peppery) spice & some sous-bois. Closest of all of my 4 Portuguese still wines to a Port flavour profile (obviously without the sweetness).  At 4.2⭐️, this represents another wine for the blends which won out 3-2 overall.",Wineman Steve
1210513,4.0,Beautifully aromatic. Inky purple plum and blackberry bomb. Rustic and forest notes. Earthy and a touch herbal. Dusty minerality. Smooth and silky texture. Oak presence and a little vanilla. Dark fruit lingering palate.,Vinny Fardin
1210513,4.0,A great wine to enjoy in the Algarve. Rich dark fruit flavours with hints of vanilla and leather. Very dry with some tannins around with makes it a great accompaniment to the bbq steak we had. With soft alcohol on the the finish it makes it perfect with food.,Niall S
1210513,4.0,Retasting Dark colour; purple rim Medicinal herbs on the nose Dark fruit and minerals in the taste; pepper,Tommi Uhari
1210513,4.0,A straight 4. Delicious as it stands and will surely migrate even higher in the next 3/5 years. Great wine,Joao Vasconcelos
1210513,4.0,"Nice dark purple color...  Red berries, cinnamon, chocolate and vanilla... Good tannins with long ending...",Daniel Caleni
1210513,4.0,Sorry. No notes of this one but very enjoyable red with lots of power but also soft mouthfeel. Cheers,Goswijn - IG: thestoryofmywine
1157592,4.0,"3,8 wine with character-vanilla,chocolate,plums,blackberries,full-bodied,round tannins",Igor Adelov
1157592,4.0,4* for 2018. Delicious vanilla choco decent oaky. M body acidity.,Gleb Izoitko
1157592,4.0,"Excellent Value. Full body long finish Douro red. Chocolate, vanilla, oak, pepper aromas",Gonzalo Ponce
1157592,4.5,"Nice deep ruby color. Black fruits, plum, blackberry and a lot of oak influence, vanilla, chocolate, and accompanied by spices like licorice and cinnamon. Quite strong but balanced tannins, a bit acidic and full bodied with a long finish. Staged 18 months in oak casks.",Bruno Martins
1157592,4.0,Holy moly this is some great stuff. On the WE top 100 list and I understand why. Complex flavours and tannic bite. Still young but already performing.,Thomas Engelund
1157592,4.0,"Lots of alcohol on the nose, but not present on the palate. Really dark fruit and  and some earthiness. Great long smooth finish with dried fruits.",Tim Delaney
1157592,4.0,"Good Reserva from Douro region. In the nose lots of dark ripe fruits, plum and spices. Slightly sharp (alcohol) in the nose as well. On the palate clearly round and much more smooth than expected. High intensity, with plum and vanilla (18 months on oak). Typical from this region, but on the other side more smooth than other Douro’s. For sure a good quality Tinto. ",Roland Ruijters
1157592,4.0,"Deep ruby red color, dry wine and smooth tannines. Ripe plum, blackberries, floral tones, vanilla. Aged 18 months on mix of French and American oak, which reflects in the smell and taste. Taste red cherry, blackberries and plum, some hints of chocolate. Great Portugese wine and an easy drinker",Suzanne Jansen
1157592,4.0,"A blend of Touriga Nacional, Touriga Franca, Tinta Roriz and Tinta Francisca. Earthy, perfumed, complex and balanced, refined tannins, pleasure to drink",Terroir-holic
1157592,4.0,"Absolutely gorgeous full bodied with soft but robust tannins, black plums and spicy notes, yum yum yum",Andrew Brown
1157592,4.0,"Smoke, cloves, cinnamon, nutmeg, plum",ALessandro Bosco
1157592,4.0,Full body black fruits ,Helder M
1157592,4.0,Delicious with dark fruit and a dry finish,Trina Henry
1157592,4.0,"Smoke and licorice, dry wine with medium tannins. ",Michelle Holierhoek
1157592,4.0,"Very enjoyable Douro! Has a good, robust mouth feel but more subtle than, say, a Ribera del Duero. Earthy and dark fruit like plum or prune come to mind. Would definitely like to try more Douro, given how much I enjoy Spanish Tempranillo.",Aditya Vaidyanathan
3334065,4.0,"Old vines and granite soils. Blend of indigenous varieties, including Malvasia, Encruzado and Bical Fermented in concrete tanks and aged in old oak barrels for 20 months with no batonage  Light gold colour On the nose, citrus, acacia flowers, honey, wet stone minerality  Vibrant and lively, but with a weighty and creamy mouthfeel Hint of smoke Green apples, quince, honey Lemon zest, white grapefruit  Herbal Touch of raw almonds  Lots of steely minerality  Long, pithy finish  Delicious!",Lisa Harlow
3334065,4.0,"Mineral, earthy, herbal, fruity and complex.",Rafal Darecki
3334065,4.5,"A delicious blended white wine from the Dão. Citrusy colour with scents of kiwi, peach and pineapple. Mineral but a slightly buttery texture and fresh. Balanced acidity and subtle fruits rounds it all out. Highly recommended! Saúde!",Clive Herbert
3334065,3.0,"Dry, light and slightly acidic. Citrus lemon notes that give the wine a very nice freshness. Not a favorite but not too bad either.",Javier Gutierrez Laredo
3334065,4.0,"3.9*, at Brasserie Julie. Nice and dry. Matched with some Belgian caviar to celebrate our son’s 16th birthday. The sommelier actually initiated him in tasting wine ! ",Jorn Cortoos
3334065,4.0,Golden yellow color with a summer fruit nose like pear and fig. Mineral start with a nice dry finish. Pairs with all seafood especially with crustaceans. Also great as an aperitif in the summer,Mohammed Albaker
3334065,4.0,"It’s been too long since my last Niepoort and this didn’t disappoint! Solid 4* (RP92)  Old vines (~100yr)  Aromatic and somewhat fruit forward. Good depth. Blackberry and bramble. Peppery spice.  H acidity. M+ tannins. Long tail and slightly mouth-drying, but still delish.",Ambassador Petrolhead
3334065,4.0,"Fresh and elegant, next to maturing on oak. In combination with ravioli of Portugese sheap cheese, spinach and sage butter a wonderful combination.",Robby Zegers
3334065,4.0,"Elegant with fresh aromas of citrus, grapefruit with subtle oak aromas and vibrant acidity. Very nice bottle evolution and pleasant fresh finish",Adrian Butuc
3334065,4.0,"3.9! La Grande Dégustation de Montréal! Very interesting Portuguese white that made think of the Loire Valley!  Minerals, lemon, saline, melon and pear all around. Medium finish. Very good.",Guillaume Bourassa-Benoit
3334065,4.0,"I really liked that one, the nose gave me riesling vibe, you get petroleum and a loooot of lemon on the nose, but then the texture is huge with a smooth mouthfeel and a lovely finish",Noé Blöchlinger
3334065,4.5,"Very well structured. Dry and austere to begin with, but new flavours of tropical fruit emerge followed by fig and chestnut. Enjoyable. ",Nab Kas
3334065,4.0,Nice at the taverna of Baleal ,Hugo Delarche
3334065,4.0,"Enjoyed it! Fresh and elegant. Medium high acidity but well balanced by a well matured, elegant, fruit. Followed a Lampreia very very well!",Joao Vasconcelos
3334065,4.0,"What a nice Niepoort! Elegant yet bold. Quite opaque and deep red. Loads o earth, leather. And yet fresh with apples. Long, pleasant taste. Bought on sale and well worth the money.",Joachim Strömbergson
1300960,4.0,"Bery pale gold color, ripe apple, pear, medium aftertaste with hint of minerality, vanilla, light butter. Nice, but I am missing some more acidity. 3.8",Juraj Holec
1300960,4.0,"🇵🇹 Ótimo vinho Alentejano, vestido amarelo dourado brilhante, olfato fruta cítrica e branca, ananás, maçã e pêra, detalhes minerais, caramelo e flor de laranjeira, palato encorpado, elegante, fresco, untuoso e acidez correta, final longo e delicioso.   🇬🇧 Great Alentejo wine, bright golden yellow dress, citrus and white fruit nose, pineapple, apple and pear, mineral details, caramel and orange blossom, full-bodied palate, elegant, fresh, unctuous and correct acidity, long and delicious finish. ",João Rodrigues
1300960,4.0,"Very solid, vivid white blend of Arinto, Antao Vaz, Assario, Tamarez, Roupeiro.  L: dense yellow, pretty viscous at abv.13%. N: white flower, sour yellow plum, pear. Mineral (limestone), buttery notes. Hints of honeycomb, lime peel.  P: med (+) bodied, moderate though lively acidity, buttery, dry. Mineral, savory finale&med.long, refreshing aftertaste. No.1 choice for shashlik (seasoned pork BBQ). Enjoyable sole. 4 points from our summer terrace. ",Gintaras P.
