,id,note
19094,1748188,"This is a much nicer red than the previous ones we’ve experimented with this summer. A nice deep red colour with an intriguing bouquet which I cannot decipher! Slightly more acidic than I would like on first tasting, however it goes down pleasingly and now we have some nice flatbread and cheese on the go this is ticking more and more boxes. I could be swayed to go to 4 stars, but for now this is a reliable red which I would buy again without hesitation."
19095,1748188,"Long wine home X.  In fact we're really taking a long way home. Too long as I see it. Dwelling in Toledo with the girls, Laura and Lurdes, we had a lot of Tempranillo. Still, got on the last train West. And arrived in deep Alentejo.  Finally, a Red piece of paradise.  Alicante Bouschet-Top Trincadeira-Required Aragonez, aka Tempranillo-Soft Syrah-just an Extra.  From a deep full breath to a full fruity bodied space: One of the coolest genuine local Red blends that I have come across with.  Missed it. A lot."
19096,1748188,Really nice easy drinking wine 
19097,1748188,"A little bit sharp, but nevertheless a good Alentejo wine."
19098,1748188,Good red wine
19099,1748188,Fruity sharp in the end gets better with fish
19100,1748188,Smooth but lacks body. Quaffable. 
19101,1748188,"Final longo, demasiado forte ."
19102,1748188,Nice soft full body
19103,1748188,"Nicely bodied, good for any codfish or meat meal."
19104,1748188,"Mais um degustado durante minha viagem a Portugal. Cor granada, ao nariz, aroma de fruta vermelha, alguns aromas de flores, em boca, corpo médio, taninos equilibrados, final longo. 🍷 Another one tasted during my trip to Portugal.  Garnet color, to the nose, red fruit aroma, some flower aromas, in mouth, medium body, balanced tannins, long finish."
19105,1748188,"Lot of fruit jam, bit harsh. Simple."
19106,1748188,"Typical Alentejo red, nice blend, but nothing extra ordinary."
19107,1748188,"Half bodied Alentejo , smoth round taste , short finish , some fruits , ok for this price . "
19108,33324,"Good price, good value, getting better with years passing, a very pleasing port with spicy character but good get more depth "
19109,33324,"Really nice port, red/brownish on the eye, figs and plums on the nose, very smooth and silky soft, sweet, touch of caramel on the palate."
19110,33324,"Figs and wet plums on the nose. Smooth yet spicy in the mouth. Quite clean, drinks well now but I am sure this will age well."
19111,33324,"Delicious ripe port with plums and all sorts of dried dark fruit on nose and palate, but with a obvious spicy touch. Mature taste but still very fresh. Amazing with fine dark chocolate and 6-years parmigiano."
19112,33324,"An absolute pleasure to drink. Fruity with raisins, cigar box and tobacco. It still had a slight Banyuls to the taste but I'm guessing another couple of years that will have worked itself out of the wine. Didn't bother me at all, though. A must try!"
19113,33324,"Another outstanding, very fruity and elegant vintage port that I drank last year. Wine Spectator = 92 points."
19114,33324,"Complex and layered with a long finish, black cherry, licorice. Even Better the next day, this still got some time. "
19115,33324,Excellent after steak
19116,33324,"Very tasty Port. Soft, delicious and elegant, full symphonic orchestra. Raisins, plums, chocolate and caramel. Perfect for cheese."
19117,33324,Ripe red fruit and alcohol on the nose. Sweetness up front that changes to over ripe blackberry. A little green on the finish.
19118,33324,Alco. DB. Sweet dreams.
19119,33324,"Black fruits, concentrated, rich, Long aftertaste, dry!"
19120,33324,"Medium ruby centre with a brick red rim. Dried red fruit and wood stain on the nose. Medium (-) acidity and sweet, Baking spice, cinnamon, molasses and raisins on the complex palate.   This is only the second Port I've tried. I really enjoy the tertiary (age) characteristics that resemble that of an aged warm climate table wine."
19121,33324,"Smells like candy (Mon Cherry) and light wood. Soft and rich like sirup and balanced, hints of medicine. 3 days after opening softness and ballance is gone."
19122,33324,"Quite disappointing considering its accolades and ratings. A sharp bitterness lingers on the palate, with cinnamon sugar, brown sugar and spice."
19123,83732,"Huge and dark, needs time to breathe. Quite tannic with incredible length. I think this has years to go."
19124,83732,"93 bold and full bodied. Not complxed enough. WS 95, RP 91"
19125,83732,Delish dessert wine! High amount of sediment.
19126,83732,Ripe fruits chocolate tobacco fresh. Love it 
19127,83732,"95/100 From the 2016 Port Vintage declaration tasting. One of the most tannic and structured wine from the vintage, it's built to last. Notes of strawberry rhubarb, cherry, and mocha notes. More on the red fruit spectrum. This is going to be one long lasting wine. "
19128,83732,"Sourced from the Douro Superior & Cima Corgo, a trad field blend trodden in lagares, over-wintered in oak vats at Qta da Gricha & then aged in inox at Vila Nova de Gaia.  Deep ruby. M+ aroma intensity, very ripe & redolent of dark jammy black fruit. Cassis, blackberry, crème de mure, raisin & prune. Youthful w. black cherry coulis & dark chocolate.  Sweet. Rich w. lifted violet. Prune, raisin, crème de mure/cassis & blackberry. High alc, full body, high fine-grained tannins & a spicy long finish w. cocoa."
19129,83732,"A beautiful example of what this producer can do. Rich and full bodied, good tannin structure and some complexity. A wonderful port that should continue to age nicely for years to come."
19130,83732,"Big fruit forward port with excellent depth and balance - huge plums, blackberries, chocolate, cinnamon and tobacco - Churchill Graham Ltd. is always to be respected - and this great example lived up to the tradition of high standard - well worth grabbing any  vintage from this producer! 😃😜🍷"
19131,83732,"Rusty purple and a little sediment.   Raisins, cherries and brown sugar.   Sweet and tart are beautifully balance. I really am loving churchills light style of port.   A clear finish, a very warm flavor. Lovely 😊 "
19132,83732,"Churchill declared in a rainy, off year.....and hit it out of the park. Grapes were picked before the rain and were intense flavors and aromas "
19133,83732,"Incredible vibrant and energised port. Powerful fruit and tannins, the acidity sings on the finish. A long life ahead of it. Beautiful stuff"
19134,83732,95pts me  The next vintage after 94 that was a big success is 97 and it shows in the half bottle of 97   Roasted anise liqurice mulberrieses liqour and smooth peppery sense of vanilla and mineral over cinnamon   Soft ripe wine like a pillow that richly flavored and some sandlewood on the side  Quite dense with balanced high acidity and a complex finish What can I say :)
19135,83732,2003 vintage.  Very strong presence of fruit. Long finish. One of the best ever.  I would pair with red meat. 
19136,83732,"Peppery aromas, with lots of crushed berries. Medium- to full-bodied, with light sweetness and a soft, round tannic structure. Not on the same level as the fabulous 2000. "
19137,83732,"Wow, what a wine!  Dark colour, rich fruit. Sweet, red berries. Chocolate, plums, nuts."
19138,1175612,"This is a great port, vibrant and delicious, and for me half a star better than Noval’s Colheita 2000.  My notes said “drink and celebrate life!”.    Light tawny colour.  Nose of caramel, orange, fruitcake, walnut and wood smoke. The palate is quite developed, very silky, with clove, cinnamon and nutmeg spice. High acidity, but not as high as the 2000 vintage.  Superb! "
19139,1175612,"Appearance: beautiful brunt Amber  Palate: wonderful sweet with a subtle dryness up front. Leaves you wanting another sip. Nose: hints of rhubarb, cherry, and oak.   "
19140,1175612,I was not sure on the first mouthful but after a few more sips fell in love with this single vintage tawny port. A definite winner. 
19141,1175612,"Wine is clear, brightness is bright, deep garnett color, edge is pale ember color, no gas, no sediment viscosity is high. Aroma is clean, dried red current, dried mango, dried pineapple, dried red berry, alcohol, petrol, mineral aroma. Sweet, full body, oily body texture, medium + acidity, medium tannin, high alcohol, medium+ finish, complexity is moderate."
19142,1175612,"Nail polish and pecan nuts nose. Salted caramel chocolate and Seville maramalade palate. Strong alcohol (21%) leads to a nutty finish that goes on and on. I prefer ruby port but this is great, moreish and I would buy again.  "
19143,1175612,"Bottled in 2018. Very beautiful nose. Very nutty, caramel, toffee, vanilla, dried fig, tobacco, almond, leather, ginger. Bold and strong (21%abv, and 2003 was a warm season indeed), creamy, honey, sweet, dark chocolate. Long finish with chocolate hints. Very good Port 👍."
19144,1175612,Tobacco spice smooth finish
19145,1175612,"Almond, black fruits, brown sugar. Great finish, very toasty"
19146,1175612,Noval. I love you. 👍❤️🍷🍷🍷🍷🍷
19147,1175612,"Caramel, orange marmalade, slight nutty flavor "
19148,1175612,"12 years aging in bottle, this superb port is just released. Exceptional vintage. "
19149,1175612,Intense nose. Caramel and cooked oranges. Dried figs and nuts up front. Nice long complex finish with layers. This nutty finish is balanced well with a great acidity. 
19150,1175612,"Caramel, orange marmalade, fruitcake, walnut, ground cocoa, and some dustiness. This port had a lot going on with it and everyone else at the table seemed to appreciate that as well. It didn’t quite have the viscosity or richness I was expecting from Noval though, so not quite the perfect wine. But a great one to serve after a night spent tasting lots of different wines and wanting to end on a high note."
19151,1175612,"18/20. Still fresh and fruity. Berries,cherry, drugstore, fruits, vanilla, wood, caramel, nuts. Extremely balanced on the palate. Tannins, sweetness, bitterness and acidity are in harmony. Highly recommended."
19152,1175612,"Tawny colour, amazing aromas of rose tree syrup, prune, cherry jam, chocolate. Mellow, elegant palate. "
